Z98259.1	0	0	0
Z97988.1	0	0	0
AL365255.1	2	2	0
MIR4417	0	0	0
MIR4689	0	0	0
NPHP4	140	67	74
KCNAB2	1052	564	489
CHD5	1	0	1
AL031847.2	0	0	0
RPL22	674	314	374
AL031847.1	4	2	3
RNF207	244	145	117
ICMT	1072	557	575
LINC00337	0	39	18
HES3	0	0	0
GPR153	8	3	5
ACOT7	1657	827	848
AL031848.2	0	8	10
HES2	0	0	0
ESPN	47	729	245
MIR4252	0	0	0
AL031848.1	0	0	0
TNFRSF25	6641	3580	3988
PLEKHG5	21	17	4
NOL9	459	240	219
RNU6-731P	0	0	0
AL591866.1	4	1	3
TAS1R1	0	0	0
ZBTB48	1042	493	549
KLHL21	567	274	293
PHF13	79	43	36
THAP3	1032	714	774
DNAJC11	729	646	539
LINC01672	0	0	0
AL591163.1	0	0	0
CAMTA1-DT	5	3	2
CAMTA1	1203	647	556
AL590128.1	0	0	0
AL512330.1	0	0	0
RNU1-8P	0	0	0
CAMTA1-IT1	0	0	0
Z97987.1	0	0	0
AL365194.1	0	0	0
AL359881.3	0	0	0
AL359881.2	0	0	0
AL359881.1	0	0	0
VAMP3	1128	574	554
Z98884.2	0	0	0
PER3	287	230	216
Z98884.1	16	20	30
UTS2	248	183	190
TNFRSF9	4856	2465	2391
AL009183.1	0	0	0
PARK7	14046	7124	6922
RF00019	288	149	157
AL034417.4	18	16	7
AL034417.3	0	0	0
ERRFI1	104	54	55
AL034417.2	22	10	12
AL034417.1	0	0	0
AL358876.1	0	0	0
LINC01714	0	0	0
RNU1-7P	0	0	0
AL358876.2	0	0	0
RNU6-991P	0	0	0
SLC45A1	75	44	31
RERE	368	212	157
AL096855.1	52	31	22
RF00599	0	0	0
AL096855.2	0	0	0
RPL7P11	0	0	0
RPL7P7	2	0	2
AL357552.1	0	0	0
AL357552.2	2	0	2
RPL23AP19	1	0	1
ENO1	40230	20250	19993
MIR6728	0	0	0
ENO1-AS1	71	38	46
RNU6-304P	0	0	0
HMGN2P17	5	2	3
AL139415.1	0	0	0
AL139415.2	0	0	0
CA6	6	1	5
RN7SL451P	0	0	0
SLC2A7	0	0	0
SLC2A5	0	0	0
RF00424	0	0	0
GPR157	45	24	21
MIR34AHG	1	6	11
MIR34A	0	0	0
LNCTAM34A	39	22	33
H6PD	281	146	135
SPSB1	365	179	186
BX323043.1	0	0	0
AL928921.2	3	3	0
RNA5SP40	0	0	0
AL928921.1	0	0	0
SLC25A33	293	139	154
AL954705.1	0	0	0
TMEM201	94	40	54
PIK3CD	1758	921	868
PIK3CD-AS1	39	18	21
AL691449.1	0	0	0
PIK3CD-AS2	3	0	3
CLSTN1	791	453	369
MZT1P1	0	0	0
AL357140.3	0	0	0
CTNNBIP1	213	120	151
AL357140.1	0	40	18
AL357140.5	0	0	0
LZIC	619	317	302
AL357140.2	32	14	18
NMNAT1	241	131	110
RN7SKP269	10	6	4
AL357140.4	0	0	0
MIR5697	0	0	0
AL603962.1	0	0	0
RBP7	10	3	7
UBE4B	308	168	140
AL590639.1	0	0	0
PGAM1P11	0	0	0
RNU6-828P	0	0	0
KIF1B	462	235	227
MIR1273D	0	0	0
RNU6-37P	0	0	0
RN7SL731P	0	0	0
AL139424.3	0	0	0
AL139424.2	0	0	0
PGD	1494	717	777
AL139424.1	0	19	32
CENPS-CORT	0	12	4
CENPS	44	7	37
CORT	1	0	1
DFFA	1081	617	606
AL354956.1	0	8	1
PEX14	158	112	179
RN7SL614P	0	0	0
CASZ1	74	28	46
AL139423.1	0	0	0
HSPE1P24	1	0	1
C1orf127	0	0	0
CFL1P6	0	0	0
TARDBP	1661	788	873
AL109811.4	0	0	0
MASP2	0	6	10
AL109811.3	24	10	16
SRM	3369	1738	1631
EXOSC10	2972	1862	1686
AL109811.1	0	205	248
AL109811.2	0	11	112
MTOR	391	178	215
MTOR-AS1	3	2	3
RNU6-537P	0	0	0
ANGPTL7	0	0	0
RNU6-291P	0	0	0
RPL39P6	0	0	0
UBIAD1	2028	1007	1022
UBE2V2P3	1	2	0
AL031291.1	0	0	0
MTCYBP45	0	0	0
DISP3	1	1	0
AL590989.1	0	0	0
LINC01647	0	0	0
AL031731.1	0	0	0
FBXO2	280	152	177
FBXO44	920	484	485
FBXO6	538	263	275
MAD2L2	2465	1188	1277
DRAXIN	0	0	0
AGTRAP	2181	1046	1135
C1orf167	0	7	10
AL953897.1	0	0	0
MTHFR	164	99	97
CLCN6	146	94	69
RF02156	0	0	0
RF02157	0	0	0
NPPA	0	3	0
RF02158	0	0	0
NPPB	0	0	0
AL021155.1	0	0	0
AL021155.2	13	6	7
RNU5E-1	0	0	0
RNU5E-4P	3	1	2
KIAA2013	3450	1709	1741
PLOD1	455	232	223
MFN2	748	378	370
AL096840.1	0	0	0
MIIP	3231	1643	1588
MIR6729	0	0	0
RN7SL649P	0	0	0
TNFRSF8	459	204	255
RNU6-777P	0	0	0
RPL23AP89	0	0	0
AL357835.1	0	0	0
MIR7846	0	0	0
TNFRSF1B	24707	12242	12465
MIR4632	0	0	0
RPL10P17	0	0	0
RF00156	2	2	0
VPS13D	1110	575	535
SNORA59A	1	1	0
AC243836.1	6	5	1
DHRS3	189	116	73
RNU6ATAC18P	0	0	0
MIR6730	0	0	0
AC254633.1	1	0	1
AADACL4	0	0	0
AC244670.1	0	0	0
AADACL3	0	0	0
C1orf158	0	0	0
PRAMEF12	0	0	0
PRAMEF1	0	0	0
LINC01784	0	0	0
PRAMEF11	0	0	0
PRAMEF30P	0	0	0
HNRNPCL1	2	1	1
PRAMEF2	0	0	0
PRAMEF4	0	0	0
PRAMEF10	0	0	0
PRAMEF7	0	0	0
RNU6-1072P	0	0	0
PRAMEF29P	0	0	0
PRAMEF6	0	0	0
PRAMEF28P	0	0	0
PRAMEF27	0	0	0
HNRNPCL3	0	0	0
PRAMEF25	0	0	0
PRAMEF34P	0	0	0
PRAMEF35P	0	0	0
HNRNPCL2	0	0	0
PRAMEF36P	0	0	0
AC245056.1	0	0	0
PRAMEF26	0	0	0
HNRNPCL4	0	0	0
PRAMEF9	0	0	0
PRAMEF13	0	0	0
PRAMEF18	0	0	0
PRAMEF31P	0	0	0
PRAMEF5	0	0	0
PRAMEF32P	0	0	0
RNU6-771P	0	0	0
PRAMEF8	0	0	0
PRAMEF33	0	0	0
PRAMEF15	0	0	0
AC243961.1	0	0	0
PRAMEF14	0	0	0
PRAMEF19	0	0	0
PRAMEF17	0	0	0
PRAMEF20	0	0	0
LRRC38	0	0	0
AL354712.1	0	0	0
BRWD1P1	0	0	0
PDPN	0	0	0
RNA5SP41	0	0	0
AL359771.1	0	0	0
RF00564	0	0	0
PRDM2	1803	883	920
KAZN	9	6	3
RNU6-1265P	0	0	0
AL357873.1	0	0	0
KAZN-AS1	0	0	0
TBCAP2	0	0	0
TMEM51-AS1	0	0	0
TMEM51	0	0	0
C1orf195	0	0	0
AL035405.1	0	0	0
AL391094.1	0	0	0
FHAD1	0	0	0
AL031283.2	0	0	0
AL031283.3	0	0	0
AL031283.1	1	1	0
EFHD2	6288	3143	3145
CTRC	6	4	2
CELA2A	1	1	0
CELA2B	0	1	0
CASP9	608	310	299
DNAJC16	126	79	105
SCARNA21B	0	0	0
AL121992.3	0	0	0
AGMAT	322	180	200
AL121992.1	0	0	0
CHCHD2P6	21	12	9
RNU7-179P	0	0	0
CD24P1	0	0	0
DDI2	265	129	136
RSC1A1	0	0	0
AL121992.2	0	0	0
PLEKHM2	907	513	472
AL450998.2	9	41	46
SLC25A34	0	0	0
SLC25A34-AS1	0	0	0
TMEM82	0	0	0
FBLIM1	0	0	0
RPL12P14	0	0	0
UQCRHL	24	15	9
AL450998.1	6	6	0
FLJ37453	524	308	264
SPEN	1688	944	792
AL034555.1	0	0	0
ZBTB17	1697	912	785
AL355994.4	0	0	0
AL355994.1	0	0	0
AL355994.5	0	0	0
TBC1D3P6	0	0	0
SRARP	0	0	0
AL355994.3	0	0	0
HSPB7	0	0	0
CLCNKA	2	0	2
AL355994.2	1	0	1
CLCNKB	1	1	0
FAM131C	1	1	0
EPHA2	0	0	0
AL451042.2	1	1	0
AL451042.1	3	2	1
ARHGEF19-AS1	0	32	12
ARHGEF19	327	184	187
ANO7L1	25	13	12
CPLANE2	103	65	38
MT1XP1	9	3	6
FBXO42	1472	760	712
SZRD1	829	728	635
RPL22P3	7	3	4
SPATA21	1	286	249
NECAP2	9310	4641	4669
LINC01772	0	6	5
CROCCP3	68	43	36
RNU1-1	13	5	8
AL137802.2	0	0	0
AL137802.3	0	0	0
AL137802.1	0	0	0
LINC01783	0	0	0
RNU1-6P	0	0	0
AL355149.1	0	0	0
NBPF1	36	23	13
AL137798.1	0	0	0
CROCCP2	1361	691	670
AL137798.3	0	0	0
MST1P2	26	5	21
AL137798.2	0	0	0
RNU1-3	0	0	0
AL021920.2	0	0	0
EIF1AXP1	8	1	7
ESPNP	0	0	0
AL021920.1	0	0	0
AL021920.3	0	0	1
CROCC	450	248	202
CROCCP4	0	0	0
RNU1-4	0	0	0
MST1L	8	3	5
BX284668.1	0	0	0
BX284668.3	0	0	0
MIR3675	0	0	0
BX284668.2	0	0	0
RNU1-5P	0	0	0
BX284668.5	63	84	66
BX284668.4	17	24	80
RNU1-2	3	2	1
BX284668.6	32	17	15
MFAP2	5	3	2
AL049569.1	0	21	33
ATP13A2	847	463	438
SDHB	2566	1238	1328
PADI2	0	0	0
AL590644.1	0	0	0
AL590644.3	0	0	0
PADI1	1	0	1
PADI3	1	0	1
MIR3972	0	0	0
PADI4	49	23	26
PADI6	0	0	0
AC004824.1	0	34	26
RCC2	320	191	189
ARHGEF10L	0	0	0
AL136529.1	0	0	0
ACTL8	0	0	0
AL357509.1	0	0	0
LINC01654	0	0	0
IGSF21	0	0	0
AL365209.1	1	1	0
IGSF21-AS1	0	0	0
AL591896.1	0	0	0
KLHDC7A	1	1	0
DYNLL1P3	1	1	0
AL031737.1	0	0	0
PAX7	0	0	0
TAS1R2	0	0	0
AL080251.1	0	0	0
ALDH4A1	29	13	16
MIR4695	0	0	0
MIR1290	0	0	0
IFFO2	168	77	91
AL137127.1	0	0	0
UBR4	484	242	242
AL035413.1	21	44	19
EMC1	478	268	252
MRTO4	1117	547	570
AKR7L	4	1	3
AKR7A3	0	0	0
AL035413.2	6	3	3
AKR7A2	2384	1202	1182
RNU6-1099P	5	0	5
PQLC2	530	272	258
CAPZB	13483	6805	6689
RN7SL277P	0	0	0
MINOS1	1062	248	825
RNU4-28P	0	0	0
AL031727.2	15	7	8
NBL1	123	55	68
MINOS1-NBL1	0	0	0
AL031727.1	43	24	19
HTR6	0	0	0
TMCO4	1087	575	512
RNF186	0	0	0
AL391883.1	0	0	0
OTUD3	245	120	125
PLA2G2E	0	0	0
RN7SL304P	0	0	0
PLA2G2A	0	0	0
PLA2G5	0	0	0
PLA2G2D	8	4	4
PLA2G2F	0	0	0
Z98257.1	0	0	0
PLA2G2C	14	5	9
UBXN10-AS1	77	37	41
UBXN10	118	65	54
LINC01757	0	0	0
Z98257.2	0	0	0
VWA5B1	0	0	0
AL020998.1	14	5	9
LINC01141	0	0	0
AL139254.1	0	0	0
AL139254.2	0	0	0
AL139254.3	0	0	0
CAMK2N1	56	30	26
MUL1	1935	1027	908
RPS4XP4	0	0	0
FAM43B	0	0	0
CDA	0	0	0
PINK1	420	627	623
MIR6084	0	0	0
PINK1-AS	22	426	426
DDOST	11809	6072	5737
KIF17	0	0	0
AL663074.2	0	0	0
SH2D5	0	0	0
AL663074.1	0	0	0
HP1BP3	5551	2856	2695
EIF4G3	964	537	427
RNU7-200P	0	0	0
MIR1256	0	0	0
RPS15AP6	1	1	0
AL627311.1	0	0	0
HSPE1P27	2	1	1
ECE1	818	435	403
AL031005.1	6	1	5
AL031728.1	44	33	31
PPP1R11P1	0	0	0
AL592309.1	0	0	0
AL592309.2	0	0	0
NBPF2P	3	1	2
HS6ST1P1	0	0	0
CROCCP5	0	0	0
NBPF3	107	60	47
PFN1P10	0	0	0
ALPL	0	0	0
LINC02596	0	0	0
RAP1GAP	0	0	0
USP48	3705	1854	1851
AL590103.1	0	0	0
LDLRAD2	0	0	0
HSPG2	0	0	0
AL590556.1	4	3	1
AL590556.2	17	11	6
CELA3B	0	0	0
AL590556.3	0	0	0
RN7SL386P	0	0	0
RNU6-1022P	0	0	0
CELA3A	0	0	0
RN7SL186P	0	0	0
RNU6-776P	0	0	0
LINC01635	7	15	7
LINC00339	6	70	141
AL031281.2	4	1	3
AL031281.3	0	283	242
AL031281.4	0	0	0
CDC42	135	49	88
CDC42-IT1	1	1	0
AL031281.1	0	0	0
WNT4	1	0	1
AL445253.1	0	0	0
MIR4418	0	0	0
PPIAP34	1	1	0
AL591122.1	0	0	0
ZBTB40	671	342	329
ZBTB40-IT1	0	0	0
EPHA8	0	0	0
MIR6127	0	0	0
C1QA	6	6	0
C1QC	1	0	1
C1QB	6	5	1
EPHB2	9	2	7
MIR4684	0	0	0
AL512444.1	0	0	0
MIR4253	0	0	0
LACTBL1	0	0	0
TEX46	0	0	0
KDM1A	1607	846	761
AL031428.1	0	0	0
MIR3115	0	0	0
MIR4419A	0	0	0
LUZP1	1865	1007	858
AL161672.1	0	0	0
RNU6-514P	0	0	0
RNU6-135P	4	0	4
HTR1D	0	0	0
AL109936.1	0	0	0
LINC01355	0	0	0
AL109936.6	0	0	0
HNRNPR	6977	3462	3515
ZNF436	103	61	50
ZNF436-AS1	40	25	25
AL109936.2	0	0	0
TCEA3	136	71	67
AL357134.1	0	0	0
ASAP3	41	18	23
E2F2	37	21	16
AL021154.1	1	1	0
ID3	458	244	214
AL450043.1	7	3	4
MDS2	58	26	32
AL451000.1	0	0	0
RPL11	5304	2845	2459
ELOA	1775	1015	945
ELOA-AS1	91	153	123
PITHD1	2007	955	1052
LYPLA2	3587	1815	1772
GALE	502	240	262
HMGCL	1333	644	689
FUCA1	638	321	317
CNR2	0	0	0
BTBD6P1	0	0	0
AL590609.3	0	0	0
MIR378F	0	0	0
AL590609.2	2	1	1
PNRC2	1781	861	920
SRSF10	5254	2659	2595
AL590609.1	0	0	0
AL591178.1	0	0	0
MYOM3	1	1	0
AL591178.2	0	0	0
IL22RA1	0	0	0
IFNLR1	55	26	29
AL590683.1	0	0	0
AL138902.1	0	0	0
GRHL3	0	0	0
STPG1	208	116	158
NIPAL3	2078	1074	1070
RCAN3	4019	2086	2104
AL445686.2	1	72	100
NCMAP	0	0	0
AL445686.1	0	0	0
SRRM1	7486	4002	3484
AL445648.1	0	0	0
CLIC4	11	3	8
RNU6-1208P	0	0	0
RUNX3	5294	2258	3036
MIR6731	3	3	0
AL445471.1	0	0	0
AL445471.2	0	0	0
MIR4425	6	2	4
AL050344.2	0	0	0
AL050344.1	0	0	0
AL121994.1	2	2	0
AL031432.1	0	0	0
SYF2	3660	1873	1787
AL031432.4	24	14	10
AL031432.5	3	2	1
RSRP1	23233	11811	11466
AL031432.3	1	0	1
AL031432.2	27	12	15
RHD	15	6	12
SDHDP6	1	0	1
AL928711.1	4	0	4
TMEM50A	8376	4242	4259
RHCE	16	76	24
AL031284.1	2	2	0
MACO1	290	150	140
LDLRAP1	3463	1758	1705
AL606491.1	32	6	26
MAN1C1	186	92	95
AL031280.1	7	4	3
SELENON	111	71	80
AL020996.2	0	0	0
AL020996.1	39	58	117
MTFR1L	1816	1143	1253
AL020996.3	0	0	0
AUNIP	32	38	23
AL033528.2	0	0	0
PAQR7	1	1	0
STMN1	6709	3332	3377
SNRPFP2	0	0	0
AL033528.1	0	0	0
MIR3917	0	0	0
PAFAH2	582	306	276
RNU6-110P	0	0	0
RF00492	0	0	0
RF00283	0	0	0
EXTL1	4	0	4
SLC30A2	0	0	0
AL391650.2	1	0	1
TRIM63	1	1	0
PDIK1L	241	114	127
FAM110D	1	1	0
C1orf232	0	0	0
AL391650.1	5	215	307
ZNF593	0	306	211
CNKSR1	24	7	17
CATSPER4	0	0	0
AL355877.1	0	0	0
AL355877.3	0	0	0
CEP85	192	110	82
AL355877.2	0	0	0
SH3BGRL3	40262	27738	26017
UBXN11	2331	10721	11157
CD52	22452	14866	13640
CRYBG2	76	32	44
AL451139.1	0	0	0
ZNF683	16	10	6
LIN28A	0	0	0
DHDDS	376	210	166
AL513365.1	0	0	0
AL513365.2	3	2	1
HMGN2	5437	2834	2603
DPPA2P2	0	0	0
RPS6KA1	4632	2287	2345
MIR1976	0	0	0
RN7SL679P	0	0	0
RNU7-29P	0	0	0
AL627313.1	0	0	0
RF01210	1	0	1
AL627082.1	0	0	0
AL512408.1	0	1	1
ARID1A	598	283	317
PIGV	361	191	170
RN7SL165P	0	0	0
ZDHHC18	639	303	336
SFN	52	30	22
AL034380.1	0	9	2
GPN2	902	463	450
GPATCH3	506	288	269
NUDC	7993	4152	3892
NR0B2	0	0	0
KDF1	29	15	14
RPL12P13	1	1	0
AL356390.1	0	0	0
OSTCP2	0	0	0
TRNP1	7	6	1
TENT5B	0	0	0
SLC9A1	296	168	128
AL590640.2	0	0	0
CHCHD3P3	4	1	3
NPM1P39	22	21	1
SNRPEP7	0	0	0
AL590640.1	0	0	0
WDTC1	135	78	57
FO393419.3	0	0	0
TMEM222	2143	1058	1085
RNU6-48P	0	0	0
ACTG1P20	17	10	7
SYTL1	5089	2602	2487
MAP3K6	323	163	160
FCN3	0	0	0
CD164L2	0	0	0
FO393419.1	0	0	0
GPR3	21	11	10
WASF2	1729	877	852
FO393419.2	0	0	0
BX293535.1	22	10	13
AHDC1	17	11	7
FGR	24	9	15
AL031729.1	34	10	24
LINC02574	4	4	0
IFI6	1498	790	708
AL445490.1	3	0	3
RNU6-949P	0	0	0
CHMP1AP1	0	0	0
RNU6-424P	0	0	0
FAM76A	254	120	134
AL020997.1	2	0	2
RPEP3	0	0	0
STX12	428	233	195
AL020997.2	10	1	9
AL020997.3	0	0	0
RNU6-1245P	0	0	0
PPP1R8	445	221	224
SCARNA1	1	1	0
THEMIS2	1100	599	501
RPA2	5894	2981	2913
SMPDL3B	15	22	17
AL512288.1	0	16	19
XKR8	340	165	184
EYA3	318	175	143
AL512288.2	0	0	0
RN7SL559P	1	0	1
SPCS2P4	17	12	5
AL137792.2	0	0	0
AL137792.1	0	0	0
RNU6-176P	0	0	0
PTAFR	24	6	18
DNAJC8	7767	3858	3909
ATP5IF1	7073	3645	3428
AL353622.1	55	25	32
AL353622.2	12	7	7
SESN2	372	201	171
MED18	97	43	54
PHACTR4	607	307	300
CR391992.1	1	1	0
RNU6ATAC27P	0	0	0
RCC1	204	106	98
SNHG3	1001	410	591
SNORA73A	0	0	0
SNORA73B	17	10	7
PRDX3P2	2	0	2
AL513497.1	0	0	0
TRNAU1AP	956	461	497
SNHG12	408	199	211
SNORD99	10	7	3
SNORA61	0	0	0
SNORA44	0	0	0
SNORA16A	0	0	0
TAF12	1526	758	768
RAB42	0	0	0
LINC01715	8	6	2
AL360012.1	0	0	0
RNU11	0	0	0
GMEB1	511	239	272
RF00422	0	0	0
YTHDF2	6185	2987	3198
OPRD1	0	0	0
AL009181.1	0	0	0
EPB41	2371	1333	1120
AL138785.1	461	438	23
RF00017	106	54	52
TMEM200B	18	56	44
AL357500.1	0	0	0
SRSF4	4982	2486	2496
RF02271	8	2	6
MECR	585	290	295
AL590729.1	0	0	0
PTPRU	1	1	0
LINC01756	0	0	0
AL671862.1	0	0	0
AC092265.1	0	0	0
AL645944.2	0	0	0
AL645944.1	0	0	0
LINC01648	0	0	0
AL137076.1	0	0	0
AL021921.1	0	0	0
AL161638.2	0	0	0
AL161638.1	0	0	0
MATN1	4	56	95
MATN1-AS1	224	194	177
LAPTM5	31646	15666	15980
MIR4420	9	5	4
AL137027.1	0	0	0
LINC01778	0	0	0
RN7SKP91	0	0	0
AL445235.1	0	0	0
SDC3	0	0	0
RN7SL371P	0	0	0
PUM1	2161	1031	1130
AL356320.2	0	0	0
AL356320.1	0	0	0
SELENOWP1	0	0	0
AC114495.1	0	0	0
NKAIN1	0	0	0
SNRNP40	2652	1328	1324
AC114495.2	0	0	0
ZCCHC17	1330	984	845
AL451070.1	0	236	263
FABP3	1	0	1
SERINC2	27	17	10
AC209007.1	0	0	0
RNU6-40P	0	0	0
LINC01225	0	0	0
LINC01226	0	0	0
AC114488.1	0	0	0
TINAGL1	29	10	19
HCRTR1	0	168	189
PEF1	3618	2047	2028
AC114488.2	14	8	6
AC114488.3	12	7	5
COL16A1	5	3	2
ADGRB2	13	6	7
MIR4254	0	0	0
AL354919.2	0	0	0
SPOCD1	0	0	0
AL354919.1	0	0	0
AL136115.2	0	0	0
PTP4A2	16342	8181	8161
AL136115.1	2	1	1
AL136115.3	5	5	0
KHDRBS1	3809	1902	1907
AL445248.1	0	0	0
TMEM39B	49	25	24
MIR5585	0	0	0
KPNA6	653	361	292
AL049795.2	0	0	0
TXLNA	2477	1223	1254
CCDC28B	125	83	101
AL049795.1	1	68	44
IQCC	82	70	60
DCDC2B	1	64	50
TMEM234	548	366	347
EIF3I	9866	4976	4945
MTMR9LP	16	11	8
FAM167B	5	2	3
LCK	38970	19480	19490
HDAC1	3000	1491	1509
MARCKSL1	1150	552	598
AL109945.1	0	0	0
TSSK3	7	18	12
FAM229A	10	16	16
BSDC1	2679	1367	1312
GAPDHP20	0	0	0
AL356986.1	0	0	0
LRRC37A12P	0	0	0
RN7SL122P	0	0	0
AL033529.1	0	0	0
ZBTB8B	1	0	1
ZBTB8A	0	0	0
ZBTB8OS	1542	825	720
RBBP4	3694	2129	2044
SYNC	0	329	150
AC114489.1	0	0	0
KIAA1522	2	1	1
YARS	3964	1993	1989
S100PBP	631	307	342
FNDC5	0	0	0
HPCA	0	6	6
TMEM54	68	46	34
RNF19B	542	245	297
AL031602.1	0	0	0
AL355864.1	3	2	1
AL355864.2	0	0	0
AL020995.1	0	6	9
AK2	3250	1620	1645
AZIN2	80	37	43
AL662907.1	1	1	0
TRIM62	349	176	192
AL662907.2	10	13	16
AL662907.3	1	1	0
ZNF362	435	233	202
